country,year,lat,lon,GID_1,GID_2,households,rural,iwi,file
angola,2011,-15.052206000000007,13.563020999999996,AGO.10,AGO.10.10,30,1,9.722767533333334,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00152.tfrecord.gz
angola,2011,-15.059340000000008,13.557329999999993,AGO.10,AGO.10.10,37,1,11.523079918918919,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00153.tfrecord.gz
angola,2011,-14.70316100000001,13.85470199999999,AGO.10,AGO.10.10,37,1,10.539630945945946,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00154.tfrecord.gz
angola,2011,-14.700672000000004,13.85739899999999,AGO.10,AGO.10.10,37,1,14.734529513513513,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00155.tfrecord.gz
angola,2011,-15.352911999999995,13.985748999999998,AGO.10,AGO.10.3,37,1,15.556220081081081,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00156.tfrecord.gz
angola,2011,-15.374822999999996,14.003732000000007,AGO.10,AGO.10.3,37,1,15.06219697297297,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00157.tfrecord.gz
angola,2011,-13.848003000000006,14.492118,AGO.10,AGO.10.2,36,1,12.076339638888891,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00158.tfrecord.gz
angola,2011,-13.858824000000013,14.505897000000001,AGO.10,AGO.10.2,37,1,6.9458259999999985,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00159.tfrecord.gz
angola,2011,-14.854868000000007,14.541672999999998,AGO.10,AGO.10.13,37,1,13.138328945945945,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00160.tfrecord.gz
angola,2011,-14.82907999999999,14.543072999999994,AGO.10,AGO.10.13,32,1,17.2238079375,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00161.tfrecord.gz
angola,2011,-14.744014999999996,15.024416999999987,AGO.10,AGO.10.11,36,1,8.595303861111113,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00162.tfrecord.gz
angola,2011,-14.786572999999988,14.932136000000009,AGO.10,AGO.10.11,37,1,13.546899810810812,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00163.tfrecord.gz
angola,2011,-14.222602999999998,14.877483999999995,AGO.10,AGO.10.4,37,1,10.703594702702704,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00164.tfrecord.gz
angola,2011,-14.00964900000001,14.971961000000006,AGO.10,AGO.10.1,37,1,8.598313081081079,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00165.tfrecord.gz
angola,2011,-15.753387999999983,13.883774000000004,AGO.10,AGO.10.6,37,1,20.353478162162162,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00166.tfrecord.gz
angola,2011,-15.750301,13.86557900000001,AGO.10,AGO.10.6,37,1,17.164757594594594,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00167.tfrecord.gz
angola,2011,-15.785220999999993,12.099683000000011,AGO.16,AGO.16.4,36,1,12.238654638888892,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00168.tfrecord.gz
angola,2011,-15.784844000000007,12.102887000000004,AGO.16,AGO.16.4,34,1,11.096082235294121,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00169.tfrecord.gz
angola,2011,-14.117283999999994,13.235935999999995,AGO.16,AGO.16.2,32,1,5.412857562499998,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00170.tfrecord.gz
angola,2011,-14.084451999999999,13.298435999999995,AGO.16,AGO.16.2,31,1,11.946304290322583,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00171.tfrecord.gz
angola,2011,-8.817996999999998,13.233722,AGO.11,AGO.11.3,27,0,66.82533462962964,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00172.tfrecord.gz
angola,2011,-8.823096999999997,13.229825000000005,AGO.11,AGO.11.3,29,0,70.36816596551725,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00173.tfrecord.gz
angola,2011,-8.816140999999998,13.236319999999992,AGO.11,AGO.11.3,34,0,69.13040614705884,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00174.tfrecord.gz
angola,2011,-8.813404999999996,13.244105999999993,AGO.11,AGO.11.3,34,0,50.542196676470574,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00175.tfrecord.gz
angola,2011,-8.840442999999993,13.224204999999998,AGO.11,AGO.11.5,34,0,59.33893138235295,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00176.tfrecord.gz
angola,2011,-8.827518999999997,13.225791000000005,AGO.11,AGO.11.5,35,0,61.971803599999994,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00177.tfrecord.gz
angola,2011,-8.846415000000006,13.224050999999998,AGO.11,AGO.11.5,22,0,60.80354745454545,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00178.tfrecord.gz
angola,2011,-8.875834,13.231401000000005,AGO.11,AGO.11.4,28,0,57.66802617857143,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00179.tfrecord.gz
angola,2011,-8.835869,13.21083800000001,AGO.11,AGO.11.7,35,0,54.666618171428574,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00180.tfrecord.gz
angola,2011,-8.832266000000002,13.221906999999993,AGO.11,AGO.11.5,30,0,64.71734110000001,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00181.tfrecord.gz
angola,2011,-8.826286000000003,13.228105000000006,AGO.11,AGO.11.5,28,0,58.439335107142846,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00182.tfrecord.gz
angola,2011,-8.833631999999996,13.229804000000001,AGO.11,AGO.11.5,26,0,60.53636869230768,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00183.tfrecord.gz
angola,2011,-8.856283999999997,13.211205000000005,AGO.11,AGO.11.5,36,0,58.814377500000006,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00184.tfrecord.gz
angola,2011,-8.874109999999998,13.197329000000007,AGO.11,AGO.11.5,33,0,58.59453393939393,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00185.tfrecord.gz
angola,2011,-8.868385999999994,13.208145000000002,AGO.11,AGO.11.5,32,0,62.56225059375002,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00186.tfrecord.gz
angola,2011,-8.823890000000004,13.248605999999995,AGO.11,AGO.11.6,35,0,55.44848194285714,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00187.tfrecord.gz
angola,2011,-8.816696999999998,13.259241999999988,AGO.11,AGO.11.6,37,0,62.93572356756758,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00188.tfrecord.gz
angola,2011,-8.815724999999992,13.261331999999996,AGO.11,AGO.11.8,37,0,51.61779045945946,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00189.tfrecord.gz
angola,2011,-8.811947999999996,13.266252000000005,AGO.11,AGO.11.8,35,0,55.71879762857144,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00190.tfrecord.gz
angola,2011,-8.813851999999997,13.254427000000005,AGO.11,AGO.11.3,28,0,66.72348564285714,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00191.tfrecord.gz
angola,2011,-8.809344000000003,13.260851,AGO.11,AGO.11.8,36,0,67.85338955555558,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00192.tfrecord.gz
angola,2011,-8.789043999999995,13.288926000000002,AGO.11,AGO.11.8,37,0,59.529540189189184,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00193.tfrecord.gz
angola,2011,-8.806689000000004,13.295549999999995,AGO.11,AGO.11.2,37,0,49.14851027027028,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00194.tfrecord.gz
angola,2011,-8.836160000000007,13.262736000000006,AGO.11,AGO.11.6,37,0,59.23551456756758,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00195.tfrecord.gz
angola,2011,-8.83683,13.267560999999999,AGO.11,AGO.11.6,33,0,66.06977512121213,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00196.tfrecord.gz
angola,2011,-8.846789,13.243329000000005,AGO.11,AGO.11.5,36,0,63.568131722222255,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00197.tfrecord.gz
angola,2011,-8.827348000000004,13.260334,AGO.11,AGO.11.6,37,0,53.890559486486474,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00198.tfrecord.gz
angola,2011,-8.847930000000002,13.244763999999991,AGO.11,AGO.11.5,37,0,54.198434810810824,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00199.tfrecord.gz
angola,2011,-8.865831000000009,13.273650999999989,AGO.11,AGO.11.4,37,0,58.62810270270271,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00200.tfrecord.gz
angola,2011,-8.863999999999999,13.24076400000001,AGO.11,AGO.11.4,32,0,48.0565388125,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00201.tfrecord.gz
angola,2011,-8.872390999999993,13.268747000000007,AGO.11,AGO.11.4,37,0,59.331732189189175,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00202.tfrecord.gz
angola,2011,-8.864988999999998,13.274756000000009,AGO.11,AGO.11.4,37,0,63.72681545945946,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00203.tfrecord.gz
angola,2011,-8.856465000000009,13.264119999999995,AGO.11,AGO.11.4,37,0,68.89456518918921,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00204.tfrecord.gz
angola,2011,-8.882477999999997,13.245900000000004,AGO.11,AGO.11.4,37,0,59.737636891891896,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00205.tfrecord.gz
angola,2011,-8.867516000000002,13.244991000000011,AGO.11,AGO.11.4,35,0,45.632684657142846,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00206.tfrecord.gz
angola,2011,-8.834055999999997,13.209744,AGO.11,AGO.11.7,35,0,56.60491948571429,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00207.tfrecord.gz
angola,2011,-8.816915999999997,13.220077999999999,AGO.11,AGO.11.3,36,0,61.42961880555556,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00208.tfrecord.gz
angola,2011,-9.004157999999997,13.205265999999995,AGO.11,AGO.11.7,32,1,30.83985734374999,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00209.tfrecord.gz
angola,2011,-8.947241000000002,13.196158000000011,AGO.11,AGO.11.7,36,0,62.26391455555557,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00210.tfrecord.gz
angola,2011,-8.788449000000009,13.343460999999996,AGO.11,AGO.11.1,36,0,51.345975361111094,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00211.tfrecord.gz
angola,2011,-8.780709,13.37147800000001,AGO.11,AGO.11.1,35,0,46.523180200000006,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00212.tfrecord.gz
angola,2011,-8.909398000000003,13.360440999999994,AGO.11,AGO.11.9,33,0,68.58885027272729,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00213.tfrecord.gz
angola,2011,-8.911527999999997,13.354339999999993,AGO.11,AGO.11.9,34,0,49.01968702941177,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00214.tfrecord.gz
angola,2011,-8.906168999999998,13.347171,AGO.11,AGO.11.9,36,0,54.72815591666666,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00215.tfrecord.gz
angola,2011,-8.924589000000003,13.351689000000007,AGO.11,AGO.11.9,35,0,53.21092228571428,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00216.tfrecord.gz
angola,2011,-8.872989,13.35320100000001,AGO.11,AGO.11.9,37,0,50.14116281081081,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00217.tfrecord.gz
angola,2011,-8.914535,13.352351999999998,AGO.11,AGO.11.9,34,0,52.97267550000001,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00218.tfrecord.gz
angola,2011,-8.900100000000004,13.381235000000002,AGO.11,AGO.11.9,37,0,56.35696835135135,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00219.tfrecord.gz
angola,2011,-8.788655000000004,13.312563000000008,AGO.11,AGO.11.1,35,0,56.2610728,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00220.tfrecord.gz
angola,2011,-8.826405000000001,13.273062999999993,AGO.11,AGO.11.6,34,0,54.60001429411765,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00221.tfrecord.gz
angola,2011,-8.801185,13.282126000000005,AGO.11,AGO.11.2,31,0,68.13124396774194,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00222.tfrecord.gz
angola,2011,-8.825430999999998,13.268597,AGO.11,AGO.11.6,37,0,64.90383527027026,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00223.tfrecord.gz
angola,2011,-8.800266999999998,13.336221000000007,AGO.11,AGO.11.1,33,0,56.04228651515152,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00224.tfrecord.gz
angola,2011,-8.804813999999997,13.322052999999995,AGO.11,AGO.11.1,35,0,53.58354797142857,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00225.tfrecord.gz
angola,2011,-8.799252999999998,13.33084000000001,AGO.11,AGO.11.1,35,0,52.428426714285706,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00226.tfrecord.gz
angola,2011,-8.776135000000004,13.31746600000001,AGO.11,AGO.11.1,35,0,54.941799399999994,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00227.tfrecord.gz
angola,2015,-8.589805000000004,13.640789000000005,AGO.1,AGO.1.2,21,0,62.334458761904756,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00000.tfrecord.gz
angola,2015,-8.592545,13.654425,AGO.1,AGO.1.2,19,0,62.76021094736843,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00001.tfrecord.gz
angola,2015,-7.852510999999996,13.721997999999996,AGO.1,AGO.1.1,15,1,14.825943733333334,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00002.tfrecord.gz
angola,2015,-8.630636000000003,14.924763000000002,AGO.6,AGO.6.4,23,1,8.063970478260869,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00003.tfrecord.gz
angola,2015,-8.506762,14.590191999999998,AGO.6,AGO.6.7,19,0,20.50691410526316,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00004.tfrecord.gz
angola,2015,-7.861993999999998,13.114573000000005,AGO.1,AGO.1.1,13,0,43.581247,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00005.tfrecord.gz
angola,2015,-8.586355000000001,13.656794999999995,AGO.1,AGO.1.2,22,0,65.671143,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00006.tfrecord.gz
angola,2015,-8.56921,13.659969999999996,AGO.1,AGO.1.2,18,0,54.908233111111116,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00007.tfrecord.gz
angola,2015,-8.532459000000001,14.435204,AGO.6,AGO.6.7,11,1,10.863480545454548,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00008.tfrecord.gz
angola,2015,-8.572582999999998,13.665589,AGO.1,AGO.1.2,11,0,72.30219163636364,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00009.tfrecord.gz
angola,2015,-8.654540999999998,14.412475,AGO.6,AGO.6.11,17,1,24.18335270588236,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00010.tfrecord.gz
angola,2015,-8.582921,13.644828000000002,AGO.1,AGO.1.2,26,0,83.92632934615384,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00011.tfrecord.gz
angola,2015,-8.536241000000002,14.507418,AGO.6,AGO.6.7,17,1,8.377867235294119,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00012.tfrecord.gz
angola,2015,-8.717116000000003,14.803289000000005,AGO.6,AGO.6.4,24,1,3.669305625,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00013.tfrecord.gz
angola,2015,-13.361194000000006,14.130879999999996,AGO.2,AGO.2.7,26,1,2.538707538461538,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00014.tfrecord.gz
angola,2015,-13.042308999999996,14.263357999999998,AGO.2,AGO.2.7,22,0,26.48473131818182,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00015.tfrecord.gz
angola,2015,-11.970250999999998,14.063478999999996,AGO.2,AGO.2.9,25,1,11.36088868,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00016.tfrecord.gz
angola,2015,-12.371357999999995,13.590601999999995,AGO.2,AGO.2.9,21,0,64.86730614285715,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00017.tfrecord.gz
angola,2015,-13.179137000000004,13.878191000000001,AGO.2,AGO.2.5,26,1,6.759230692307693,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00018.tfrecord.gz
angola,2015,-12.401092000000002,13.577186000000005,AGO.2,AGO.2.9,21,0,51.98212852380952,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00019.tfrecord.gz
angola,2015,-12.378420000000006,13.586160000000005,AGO.2,AGO.2.9,22,0,64.92005354545454,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00020.tfrecord.gz
angola,2015,-12.589898000000005,13.389090000000005,AGO.2,AGO.2.3,20,0,60.32474525,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00021.tfrecord.gz
angola,2015,-12.597102000000005,13.405286999999992,AGO.2,AGO.2.3,23,0,54.58508204347825,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00022.tfrecord.gz
angola,2015,-12.538076999999996,13.486179999999996,AGO.2,AGO.2.3,23,0,51.41460169565217,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00023.tfrecord.gz
angola,2015,-12.583879000000005,13.400636000000002,AGO.2,AGO.2.3,26,0,75.15781857692308,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00024.tfrecord.gz
angola,2015,-12.62094,13.199372000000002,AGO.2,AGO.2.1,24,0,56.60773420833333,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00025.tfrecord.gz
angola,2015,-13.592401999999995,13.946597999999994,AGO.2,AGO.2.6,24,0,36.627952416666666,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00026.tfrecord.gz
angola,2015,-12.392507999999998,13.558685999999998,AGO.2,AGO.2.9,22,0,60.71966104545456,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00027.tfrecord.gz
angola,2015,-13.622158000000008,13.887782000000001,AGO.2,AGO.2.6,25,1,12.846563439999995,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00028.tfrecord.gz
angola,2015,-12.665980999999995,13.371871999999998,AGO.2,AGO.2.3,25,0,38.47629671999999,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00029.tfrecord.gz
angola,2015,-12.693914000000005,13.278901000000001,AGO.2,AGO.2.1,23,1,6.564440565217392,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00030.tfrecord.gz
angola,2015,-12.937288999999998,13.103383000000004,AGO.2,AGO.2.1,23,0,37.49782173913043,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00031.tfrecord.gz
angola,2015,-12.608641,13.405403,AGO.2,AGO.2.3,24,0,53.258141250000016,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00032.tfrecord.gz
angola,2015,-12.428208000000005,13.557573999999995,AGO.2,AGO.2.9,24,0,60.01878829166666,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00033.tfrecord.gz
angola,2015,-12.563492999999996,13.407943999999993,AGO.2,AGO.2.3,25,0,61.15660260000002,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00034.tfrecord.gz
angola,2015,-13.313036000000007,14.54873300000001,AGO.2,AGO.2.7,26,1,4.8901823076923066,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00035.tfrecord.gz
angola,2015,-12.64765,13.377254999999995,AGO.2,AGO.2.3,19,0,50.612361578947365,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00036.tfrecord.gz
angola,2015,-12.586147000000004,13.427716999999996,AGO.2,AGO.2.3,22,0,60.50414304545454,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00037.tfrecord.gz
angola,2015,-12.411371,16.925509999999996,AGO.3,AGO.3.8,19,0,62.325048736842106,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00038.tfrecord.gz
angola,2015,-12.386492000000002,16.939950000000003,AGO.3,AGO.3.8,20,0,66.11195405,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00039.tfrecord.gz
angola,2015,-12.403908,16.916293999999994,AGO.3,AGO.3.8,8,0,41.91996525,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00040.tfrecord.gz
angola,2015,-12.379009999999996,16.920537,AGO.3,AGO.3.8,13,0,43.39965684615384,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00041.tfrecord.gz
angola,2015,-12.362520000000002,16.941282,AGO.3,AGO.3.8,10,0,32.0714475,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00042.tfrecord.gz
angola,2015,-12.517672,17.166619999999998,AGO.3,AGO.3.8,10,1,5.885642000000002,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00043.tfrecord.gz
angola,2015,-12.370013,16.958689,AGO.3,AGO.3.8,5,0,47.64984260000001,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00044.tfrecord.gz
angola,2015,-11.867772,18.007724999999994,AGO.3,AGO.3.6,22,1,7.7834495909090915,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00045.tfrecord.gz
angola,2015,-12.439372000000002,16.94878,AGO.3,AGO.3.8,9,0,56.06718022222222,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00046.tfrecord.gz
angola,2015,-12.431780000000002,16.778167999999994,AGO.3,AGO.3.8,11,1,17.77704127272727,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00047.tfrecord.gz
angola,2015,-5.6075139999999974,12.200820999999998,AGO.4,AGO.4.3,22,0,56.56608304545456,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00048.tfrecord.gz
angola,2015,-5.593385999999999,12.206087999999996,AGO.4,AGO.4.3,21,0,66.67910466666666,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00049.tfrecord.gz
angola,2015,-5.583285000000001,12.179857000000005,AGO.4,AGO.4.3,24,0,72.17629558333333,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00050.tfrecord.gz
angola,2015,-5.601281,12.203132000000002,AGO.4,AGO.4.3,24,0,62.05184020833333,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00051.tfrecord.gz
angola,2015,-5.460454,12.263045,AGO.4,AGO.4.3,2,1,60.571392,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00052.tfrecord.gz
angola,2015,-5.5836780000000035,12.185291000000005,AGO.4,AGO.4.3,23,0,72.42450234782609,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00053.tfrecord.gz
angola,2015,-4.763033999999999,12.539956,AGO.4,AGO.4.2,4,0,54.68628475,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00054.tfrecord.gz
angola,2015,-5.634583000000004,12.197471000000006,AGO.4,AGO.4.3,23,0,50.55699447826088,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00055.tfrecord.gz
angola,2015,-5.599102000000001,12.171811999999996,AGO.4,AGO.4.3,24,0,70.90763458333333,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00056.tfrecord.gz
angola,2015,-5.602340999999999,12.168736999999995,AGO.4,AGO.4.3,23,0,59.40375943478261,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00057.tfrecord.gz
angola,2015,-4.653519,12.731428,AGO.4,AGO.4.1,4,1,42.3026675,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2015/00058.tfrecord.gz
